5	4.80674e-26
5.27206	4.23545e-26
5.55892	3.77869e-26
5.86139	3.41015e-26
6.18032	3.11058e-26
6.51661	2.86548e-26
6.87119	2.66399e-26
7.24506	2.49783e-26
7.63928	2.3606e-26
8.05495	2.24739e-26
8.49323	2.15426e-26
8.95537	2.07817e-26
9.44264	2.01669e-26
9.95644	1.96788e-26
10.4982	1.93008e-26
11.0694	1.90216e-26
11.6717	1.88316e-26
12.3068	1.87226e-26
12.9764	1.86884e-26
13.6825	1.8724e-26
14.427	1.88261e-26
15.212	1.89916e-26
16.0397	1.92189e-26
16.9125	1.95067e-26
17.8327	1.98548e-26
18.803	2.02634e-26
19.8261	2.0733e-26
20.9049	2.12657e-26
22.0424	2.18628e-26
23.2417	2.25275e-26
24.5064	2.3262e-26
25.8398	2.40799e-26
27.2458	2.49842e-26
28.7283	2.59756e-26
30.2915	2.70605e-26
31.9397	2.82464e-26
33.6776	2.95414e-26
35.51	3.09544e-26
37.4422	3.2496e-26
39.4795	3.41777e-26
41.6277	3.60141e-26
43.8927	3.80186e-26
46.281	4.02091e-26
48.7992	4.2605e-26
51.4545	4.51276e-26
54.2542	4.77798e-26
57.2063	5.06529e-26
60.319	5.37648e-26
63.6011	5.71395e-26
67.0617	6.07985e-26
70.7107	6.4768e-26
74.5582	6.90758e-26
78.615	7.37551e-26
82.8926	7.88196e-26
87.403	8.43124e-26
92.1587	9.02861e-26
97.1733	9.67853e-26
102.461	1.03853e-25
108.036	1.11554e-25
113.914	1.19937e-25
120.112	1.29059e-25
126.648	1.39014e-25
133.539	1.49865e-25
140.805	1.61707e-25
148.467	1.74633e-25
156.545	1.88701e-25
165.063	2.04082e-25
174.044	2.20873e-25
183.515	2.39205e-25
193.5	2.59245e-25
204.029	2.81177e-25
215.13	3.05198e-25
226.836	3.31507e-25
239.178	3.60327e-25
252.193	3.91918e-25
265.915	4.26465e-25
280.384	4.64349e-25
295.64	5.05898e-25
311.726	5.51525e-25
328.688	6.01587e-25
346.572	6.56582e-25
365.43	7.17006e-25
385.314	7.83415e-25
406.279	8.56457e-25
428.386	9.36799e-25
451.695	1.02518e-24
476.273	1.12253e-24
502.188	1.22956e-24
529.513	1.34749e-24
558.325	1.47733e-24
588.704	1.62029e-24
620.737	1.77786e-24
654.512	1.95163e-24
690.125	2.14328e-24
727.676	2.35479e-24
767.27	2.58776e-24
809.019	2.8448e-24
853.039	3.12841e-24
899.455	3.44145e-24
948.396	3.78713e-24
1000	4.16888e-24
