5	8.35126e-23
5.27206	6.44427e-23
5.55892	5.0346e-23
5.86139	3.98026e-23
6.18032	3.18281e-23
6.51661	2.57318e-23
6.87119	2.10236e-23
7.24506	1.7352e-23
7.63928	1.44621e-23
8.05495	1.21674e-23
8.49323	1.033e-23
8.95537	8.84701e-24
9.44264	7.64103e-24
9.95644	6.65331e-24
10.4982	5.83733e-24
11.0694	5.16005e-24
11.6717	4.5949e-24
12.3068	4.12078e-24
12.9764	3.72096e-24
13.6825	3.38221e-24
14.427	3.09398e-24
15.212	2.84788e-24
16.0397	2.63706e-24
16.9125	2.45588e-24
17.8327	2.29992e-24
18.803	2.16544e-24
19.8261	2.04943e-24
20.9049	1.94935e-24
22.0424	1.86315e-24
23.2417	1.78908e-24
24.5064	1.7257e-24
25.8398	1.67259e-24
27.2458	1.62842e-24
28.7283	1.59185e-24
30.2915	1.5622e-24
31.9397	1.53893e-24
33.6776	1.52157e-24
35.51	1.50976e-24
37.4422	1.5032e-24
39.4795	1.50169e-24
41.6277	1.50508e-24
43.8927	1.51325e-24
46.281	1.5262e-24
48.7992	1.54397e-24
51.4545	1.56506e-24
54.2542	1.58927e-24
57.2063	1.61781e-24
60.319	1.65075e-24
63.6011	1.6882e-24
67.0617	1.73029e-24
70.7107	1.7772e-24
74.5582	1.8291e-24
78.615	1.88631e-24
82.8926	1.94855e-24
87.403	2.01616e-24
92.1587	2.0899e-24
97.1733	2.17038e-24
102.461	2.25793e-24
108.036	2.35307e-24
113.914	2.45616e-24
120.112	2.5677e-24
126.648	2.6885e-24
133.539	2.8191e-24
140.805	2.96036e-24
148.467	3.11315e-24
156.545	3.27654e-24
165.063	3.4526e-24
174.044	3.6429e-24
183.515	3.84861e-24
193.5	4.07089e-24
204.029	4.31096e-24
215.13	4.57001e-24
226.836	4.85017e-24
239.178	5.1531e-24
252.193	5.48167e-24
265.915	5.83672e-24
280.384	6.2213e-24
295.64	6.63799e-24
311.726	7.08975e-24
328.688	7.57957e-24
346.572	8.1109e-24
365.43	8.68737e-24
385.314	9.31362e-24
406.279	9.99412e-24
428.386	1.07339e-23
451.695	1.15383e-23
476.273	1.24135e-23
502.188	1.33658e-23
529.513	1.44014e-23
558.325	1.55285e-23
588.704	1.67563e-23
620.737	1.80947e-23
654.512	1.95566e-23
690.125	2.11511e-23
727.676	2.28913e-23
767.27	2.4791e-23
809.019	2.68647e-23
853.039	2.91314e-23
899.455	3.16039e-23
948.396	3.43101e-23
1000	3.72715e-23
