5	7.40564e-26
5.27206	6.62838e-26
5.55892	6.00457e-26
5.86139	5.50047e-26
6.18032	5.09074e-26
6.51661	4.75654e-26
6.87119	4.48353e-26
7.24506	4.26069e-26
7.63928	4.07956e-26
8.05495	3.93348e-26
8.49323	3.81723e-26
8.95537	3.7267e-26
9.44264	3.65866e-26
9.95644	3.61051e-26
10.4982	3.58007e-26
11.0694	3.56588e-26
11.6717	3.56671e-26
12.3068	3.58156e-26
12.9764	3.60972e-26
13.6825	3.65062e-26
14.427	3.70402e-26
15.212	3.76969e-26
16.0397	3.84761e-26
16.9125	3.93789e-26
17.8327	4.04074e-26
18.803	4.15653e-26
19.8261	4.28567e-26
20.9049	4.4289e-26
22.0424	4.58671e-26
23.2417	4.76016e-26
24.5064	4.94996e-26
25.8398	5.15949e-26
27.2458	5.38973e-26
28.7283	5.64119e-26
30.2915	5.91561e-26
31.9397	6.21511e-26
33.6776	6.54177e-26
35.51	6.89816e-26
37.4422	7.28706e-26
39.4795	7.71173e-26
41.6277	8.1758e-26
43.8927	8.68317e-26
46.281	9.23855e-26
48.7992	9.84716e-26
51.4545	1.04898e-25
54.2542	1.11678e-25
57.2063	1.19042e-25
60.319	1.27039e-25
63.6011	1.35739e-25
67.0617	1.452e-25
70.7107	1.55496e-25
74.5582	1.66704e-25
78.615	1.78918e-25
82.8926	1.92188e-25
87.403	2.06633e-25
92.1587	2.22398e-25
97.1733	2.39603e-25
102.461	2.58386e-25
108.036	2.78894e-25
113.914	3.01308e-25
120.112	3.25782e-25
126.648	3.5258e-25
133.539	3.8189e-25
140.805	4.14e-25
148.467	4.49147e-25
156.545	4.87583e-25
165.063	5.29748e-25
174.044	5.75947e-25
183.515	6.26546e-25
193.5	6.82059e-25
204.029	7.43024e-25
215.13	8.10027e-25
226.836	8.8366e-25
239.178	9.6459e-25
252.193	1.05359e-24
265.915	1.15124e-24
280.384	1.25866e-24
295.64	1.37687e-24
311.726	1.50707e-24
328.688	1.65039e-24
346.572	1.80833e-24
365.43	1.98239e-24
385.314	2.17426e-24
406.279	2.38595e-24
428.386	2.61953e-24
451.695	2.87716e-24
476.273	3.16175e-24
502.188	3.47561e-24
529.513	3.82238e-24
558.325	4.20511e-24
588.704	4.62804e-24
620.737	5.09515e-24
654.512	5.6118e-24
690.125	6.18296e-24
727.676	6.81498e-24
767.27	7.51298e-24
809.019	8.28484e-24
853.039	9.13895e-24
899.455	1.00837e-23
948.396	1.11298e-23
1000	1.22876e-23
