5	5.60777e-21
5.27206	3.87096e-21
5.55892	2.71486e-21
5.86139	1.93601e-21
6.18032	1.39935e-21
6.51661	1.0247e-21
6.87119	7.60788e-22
7.24506	5.72475e-22
7.63928	4.36256e-22
8.05495	3.36485e-22
8.49323	2.62566e-22
8.95537	2.07188e-22
9.44264	1.65263e-22
9.95644	1.33237e-22
10.4982	1.08877e-22
11.0694	8.99319e-23
11.6717	7.5022e-23
12.3068	6.31931e-23
12.9764	5.37327e-23
13.6825	4.61161e-23
14.427	3.9929e-23
15.212	3.48828e-23
16.0397	3.07405e-23
16.9125	2.7325e-23
17.8327	2.44969e-23
18.803	2.21491e-23
19.8261	2.0197e-23
20.9049	1.85753e-23
22.0424	1.72324e-23
23.2417	1.61283e-23
24.5064	1.52327e-23
25.8398	1.42652e-23
27.2458	1.32996e-23
28.7283	1.24688e-23
30.2915	1.17539e-23
31.9397	1.11383e-23
33.6776	1.06105e-23
35.51	1.01595e-23
37.4422	9.77692e-24
39.4795	9.45595e-24
41.6277	9.19088e-24
43.8927	8.97742e-24
46.281	8.81267e-24
48.7992	8.69442e-24
51.4545	8.54752e-24
54.2542	8.37419e-24
57.2063	8.23215e-24
60.319	8.11933e-24
63.6011	8.03436e-24
67.0617	7.97571e-24
70.7107	7.94273e-24
74.5582	7.93458e-24
78.615	7.95122e-24
82.8926	7.96177e-24
87.403	7.97235e-24
92.1587	8.00009e-24
97.1733	8.03387e-24
102.461	8.07124e-24
108.036	8.10807e-24
113.914	8.16092e-24
120.112	8.22996e-24
126.648	8.31591e-24
133.539	8.41894e-24
140.805	8.53993e-24
148.467	8.68031e-24
156.545	8.80726e-24
165.063	8.94315e-24
174.044	9.09624e-24
183.515	9.25092e-24
193.5	9.41826e-24
204.029	9.59799e-24
215.13	9.78554e-24
226.836	9.99155e-24
239.178	1.02165e-23
252.193	1.04575e-23
265.915	1.06883e-23
280.384	1.09383e-23
295.64	1.12102e-23
311.726	1.15041e-23
328.688	1.18229e-23
346.572	1.21678e-23
365.43	1.25084e-23
385.314	1.28678e-23
406.279	1.32542e-23
428.386	1.36699e-23
