5	1.69185e-20
5.27206	1.17364e-20
5.55892	8.27264e-21
5.86139	5.92611e-21
6.18032	4.30149e-21
6.51661	3.16228e-21
6.87119	2.35813e-21
7.24506	1.7815e-21
7.63928	1.3628e-21
8.05495	1.05502e-21
8.49323	8.26177e-22
8.95537	6.54168e-22
9.44264	5.23591e-22
9.95644	4.23352e-22
10.4982	3.47035e-22
11.0694	2.87498e-22
11.6717	2.40522e-22
12.3068	2.0315e-22
12.9764	1.73191e-22
13.6825	1.4901e-22
14.427	1.29339e-22
15.212	1.13256e-22
16.0397	1.0003e-22
16.9125	8.91081e-23
17.8327	8.0051e-23
18.803	7.25223e-23
19.8261	6.62561e-23
20.9049	6.10467e-23
22.0424	5.67314e-23
23.2417	5.31848e-23
24.5064	5.03106e-23
25.8398	4.7186e-23
27.2458	4.40567e-23
28.7283	4.13617e-23
30.2915	3.90413e-23
31.9397	3.7043e-23
33.6776	3.53301e-23
35.51	3.38666e-23
37.4422	3.26263e-23
39.4795	3.15873e-23
41.6277	3.07313e-23
43.8927	3.00446e-23
46.281	2.95183e-23
48.7992	2.91453e-23
51.4545	2.86751e-23
54.2542	2.81148e-23
57.2063	2.76574e-23
60.319	2.72967e-23
63.6011	2.70281e-23
67.0617	2.68466e-23
70.7107	2.67504e-23
74.5582	2.67368e-23
78.615	2.68058e-23
82.8926	2.68537e-23
87.403	2.69015e-23
92.1587	2.70064e-23
97.1733	2.71309e-23
102.461	2.72676e-23
108.036	2.74022e-23
113.914	2.75907e-23
120.112	2.78335e-23
126.648	2.81332e-23
133.539	2.84906e-23
140.805	2.89078e-23
148.467	2.93918e-23
156.545	2.983e-23
165.063	3.02984e-23
174.044	3.08247e-23
183.515	3.13576e-23
193.5	3.19331e-23
204.029	3.25507e-23
215.13	3.31951e-23
226.836	3.39022e-23
239.178	3.46738e-23
252.193	3.55001e-23
265.915	3.62929e-23
280.384	3.71514e-23
295.64	3.80836e-23
311.726	3.90915e-23
328.688	4.01847e-23
346.572	4.13667e-23
365.43	4.25353e-23
385.314	4.37676e-23
406.279	4.50927e-23
428.386	4.65178e-23
451.695	4.80536e-23
476.273	4.97066e-23
502.188	5.14694e-23
529.513	5.32079e-23
558.325	5.50685e-23
588.704	5.70622e-23
620.737	5.91995e-23
654.512	6.14922e-23
690.125	6.39488e-23
727.676	6.65912e-23
767.27	6.93508e-23
809.019	7.22188e-23
853.039	7.52831e-23
899.455	7.85669e-23
948.396	8.20886e-23
1000	8.5862e-23
