5	3.16075e-25
5.27206	3.50639e-25
5.55892	3.88627e-25
5.86139	4.30208e-25
6.18032	4.75491e-25
6.51661	5.24494e-25
6.87119	5.77109e-25
7.24506	6.33077e-25
7.63928	6.91949e-25
8.05495	7.53069e-25
8.49323	8.15569e-25
8.95537	8.78381e-25
9.44264	9.40281e-25
9.95644	9.99964e-25
10.4982	1.0572e-24
11.0694	1.1105e-24
11.6717	1.15899e-24
12.3068	1.20216e-24
12.9764	1.23983e-24
13.6825	1.27212e-24
14.427	1.29942e-24
15.212	1.32238e-24
16.0397	1.34181e-24
16.9125	1.3586e-24
17.8327	1.37375e-24
18.803	1.38824e-24
19.8261	1.40308e-24
20.9049	1.41928e-24
22.0424	1.43784e-24
23.2417	1.45984e-24
24.5064	1.48642e-24
25.8398	1.4979e-24
27.2458	1.49845e-24
28.7283	1.49992e-24
30.2915	1.50262e-24
31.9397	1.50685e-24
33.6776	1.51286e-24
35.51	1.52089e-24
37.4422	1.53121e-24
39.4795	1.54404e-24
41.6277	1.55968e-24
43.8927	1.57841e-24
46.281	1.60059e-24
48.7992	1.62661e-24
51.4545	1.64591e-24
54.2542	1.6584e-24
57.2063	1.67297e-24
60.319	1.68977e-24
63.6011	1.70896e-24
67.0617	1.73073e-24
70.7107	1.7553e-24
74.5582	1.7829e-24
78.615	1.81382e-24
82.8926	1.84257e-24
87.403	1.87041e-24
92.1587	1.90055e-24
97.1733	1.93106e-24
102.461	1.96217e-24
108.036	1.99329e-24
113.914	2.02742e-24
120.112	2.06482e-24
126.648	2.10571e-24
133.539	2.1503e-24
140.805	2.1988e-24
148.467	2.25144e-24
156.545	2.30169e-24
165.063	2.35404e-24
174.044	2.41027e-24
183.515	2.46762e-24
193.5	2.52832e-24
204.029	2.59231e-24
215.13	2.65905e-24
226.836	2.731e-24
239.178	2.80881e-24
252.193	2.89222e-24
265.915	2.97739e-24
280.384	3.07027e-24
295.64	3.17179e-24
311.726	3.28274e-24
328.688	3.40364e-24
346.572	3.53445e-24
365.43	3.66814e-24
385.314	3.80667e-24
406.279	3.94806e-24
428.386	4.08777e-24
451.695	4.22032e-24
476.273	4.33993e-24
502.188	4.4408e-24
529.513	4.51386e-24
558.325	4.56417e-24
588.704	4.59286e-24
620.737	4.6032e-24
654.512	4.6e-24
690.125	4.58885e-24
727.676	4.57545e-24
767.27	4.56472e-24
809.019	4.56191e-24
853.039	4.57173e-24
899.455	4.59736e-24
948.396	4.64138e-24
1000	4.70602e-24
