5	1.56592e-24
5.27206	1.22003e-24
5.55892	9.70099e-25
5.86139	7.86113e-25
6.18032	6.48352e-25
6.51661	5.43581e-25
6.87119	4.62753e-25
7.24506	3.99581e-25
7.63928	3.4962e-25
8.05495	3.09687e-25
8.49323	2.77462e-25
8.95537	2.51239e-25
9.44264	2.29741e-25
9.95644	2.12007e-25
10.4982	1.9811e-25
11.0694	1.86723e-25
11.6717	1.77351e-25
12.3068	1.69676e-25
12.9764	1.63431e-25
13.6825	1.58424e-25
14.427	1.54483e-25
15.212	1.51491e-25
16.0397	1.49354e-25
16.9125	1.47996e-25
17.8327	1.47368e-25
18.803	1.47436e-25
19.8261	1.48188e-25
20.9049	1.49625e-25
22.0424	1.51771e-25
23.2417	1.54661e-25
24.5064	1.5838e-25
25.8398	1.60423e-25
27.2458	1.61368e-25
28.7283	1.62645e-25
30.2915	1.64247e-25
31.9397	1.66176e-25
33.6776	1.68442e-25
35.51	1.71047e-25
37.4422	1.74007e-25
39.4795	1.77355e-25
41.6277	1.81116e-25
43.8927	1.85323e-25
46.281	1.90035e-25
48.7992	1.95288e-25
51.4545	1.99902e-25
54.2542	2.03855e-25
57.2063	2.08165e-25
60.319	2.12869e-25
63.6011	2.17997e-25
67.0617	2.23589e-25
70.7107	2.29692e-25
74.5582	2.36346e-25
78.615	2.43613e-25
82.8926	2.50854e-25
87.403	2.58231e-25
92.1587	2.66134e-25
97.1733	2.7436e-25
102.461	2.82965e-25
108.036	2.91898e-25
113.914	3.0154e-25
120.112	3.1195e-25
126.648	3.23195e-25
133.539	3.3535e-25
140.805	3.48488e-25
148.467	3.62703e-25
156.545	3.77138e-25
165.063	3.92471e-25
174.044	4.09e-25
183.515	4.26367e-25
193.5	4.44925e-25
204.029	4.64746e-25
215.13	4.85761e-25
226.836	5.08374e-25
239.178	5.32708e-25
252.193	5.58739e-25
265.915	5.85901e-25
280.384	6.15099e-25
295.64	6.46494e-25
311.726	6.80281e-25
328.688	7.16612e-25
346.572	7.55732e-25
365.43	7.96815e-25
385.314	8.40793e-25
406.279	8.88076e-25
428.386	9.38947e-25
451.695	9.93679e-25
476.273	1.05254e-24
502.188	1.11579e-24
529.513	1.18262e-24
558.325	1.25453e-24
588.704	1.33192e-24
620.737	1.41524e-24
654.512	1.50487e-24
690.125	1.60135e-24
727.676	1.70513e-24
767.27	1.81652e-24
809.019	1.93611e-24
853.039	2.06488e-24
899.455	2.20361e-24
948.396	2.35298e-24
1000	2.51382e-24
